56,94,154,255
78,104,158,255
101,113,149,255
126,122,135,255
150,130,120,255
174,139,106,255
199,147,92,255
223,156,78,255
232,165,83,255
237,175,95,255
241,185,107,255
244,195,119,255
248,205,131,255
252,214,144,255
254,226,160,255
255,238,182,255
