120.21,27.74,134.39,255
78.29,31.82,171.22,255
63.71,62.09,197.73,255
63.36,98.51,207.41,255
70.57,130.83,200.37,255
82.65,155.29,180.63,255
99,171.92,153.9,255
119.56,182.31,125.92,255
143.74,188.01,101.21,255
169.85,189.48,82.35,255
195.,185.72,69.77,255
215.51,174.47,61.97,255
227.85,153.11,56.24,255
230.16,120.14,49.8,255
224.34,77.5,41.46,255
218.63,33.43,33.69,255
