66,66,66,255
53.92,58.03,88.4,255
58.68,53.63,97.18,255
72.75,55.53,97.77,255
90.48,64.59,94.73,255
107.93,80.14,91.8,255
122.66,100.3,91.86,255
133.51,122.37,96.95,255
140.21,142.6,108.85,255
144.18,156.74,127.52,255
147.56,162.46,151.2,255
152.3,158.35,177.82,255
160.38,144.34,204.46,255
173.53,122.11,227.36,255
193.09,95.4,241.93,255
219.78,70.33,242.7,255
