66.23,100.95,100.94,255
82.44,100.93,82.3,255
98.,94.85,68.77,255
112.93,82.71,60.37,255
136.38,83.72,57.55,255
163.82,95.41,56.13,255
195.27,117.79,56.11,255
223.88,152.68,58.09,255
240.5,180.88,61.61,255
245.13,202.37,66.66,255
