0,0,0,255
24.98,35.05,39.31,255
53.23,70.61,68.31,255
82.21,102.95,87.83,255
109.89,129.61,99.13,255
134.7,149.18,103.72,255
155.52,161.27,103.31,255
171.69,166.34,99.72,255
182.6,165.31,94.93,255
188.85,160.94,91.62,255
192.13,156.5,92.08,255
194.31,155.13,98.79,255
197.94,160.32,114.64,255
206.35,175.89,143.06,255
223.69,205.96,188.18,255
255,255,255,255
