70.77,90.63,123.47,255
74.47,100.19,121.2,255
78.25,109.28,117.66,255
82.56,115.07,105.33,255
87.86,120.89,95.26,255
96.13,126.81,91.95,255
106.31,133.1,93.71,255
119.65,140,103.9,255
134.13,147.84,116.48,255
149.75,156.63,131.42,255
166.24,168.53,147.18,255
183.24,182.3,163.42,255
200.95,199.15,180.48,255
218.9,217.04,197.81,255
236.94,235.65,215.45,255
255,254.35,233.13,255
