0,0,0,255
15.18,9.49,6.04,255
30.36,18.97,12.08,255
45.54,28.46,18.12,255
60.72,37.94,24.16,255
75.89,47.43,30.2,255
91.07,56.92,36.25,255
106.25,66.4,42.29,255
121.43,75.89,48.33,255
136.61,85.37,54.37,255
151.79,94.86,60.41,255
166.96,104.35,66.45,255
182.14,113.83,72.49,255
197.32,123.32,78.53,255
212.5,132.8,84.58,255
227.68,142.29,90.62,255
242.86,151.78,96.66,255
255,161.26,102.7,255
255,170.75,108.74,255
255,180.23,114.78,255
255,189.72,120.82,255
255,199.21,126.86,255
