0,0,0,255
38.02,13.85,51.66,255
76.05,27.7,103.33,255
116.25,40.95,117.14,255
158.63,53.6,93.09,255
201.01,66.25,69.05,255
220.5,85.8,46.64,255
240,105.35,24.24,255
250.79,126.92,17.05,255
252.9,150.5,25.07,255
255,174.09,33.09,255
255,194.44,69.95,255
255,214.79,106.8,255
255,230.98,151.18,255
255,242.99,203.09,255
255,255,255,255
