61,176,255,255
255,132,79,255
0,202,180,255
239,129,250,255
175,176,15,255
0,193,255,255
255,109,143,255
0,198,108,255
156,160,255,255
235,151,45,255
0,201,223,255
255,113,212,255
129,187,44,255
0,183,255,255
255,122,102,255
0,201,152,255
